Start Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),GHG Savings (kg),Energy (kWh),Port Type,Plug Type,Gasoline Savings (gallons),Postal Code,Ended By,Fee,Driver Postal Code,User ID,day_of_week,week,month,hour,count_event
2014-05-08 09:52:00,3:34:34,2:13:29,3.408,8.113999999999999,Level 2,J1772,1.018,30308,Customer,3.03,30097,223923.0,Thursday,19,5,9,1
2014-05-07 12:38:00,2:19:52,2:18:30,3.324,7.914,Level 2,J1772,0.993,30308,Plug Out at Vehicle,1.97,30075,206089.0,Wednesday,19,5,12,1
2014-05-07 10:43:00,2:55:42,2:54:15,4.327,10.302999999999999,Level 2,J1772,1.2930000000000001,30308,Customer,2.47,30110,222365.0,Wednesday,19,5,10,1
2014-05-07 09:31:00,3:36:06,3:21:25,3.747,8.921,Level 2,J1772,1.12,30308,Plug Out at Vehicle,3.05,0,0.0,Wednesday,19,5,9,1
2014-05-07 06:57:00,6:09:10,4:00:50,7.692,18.315,Level 2,J1772,2.299,30308,Plug Out at Vehicle,5.22,30622,217113.0,Wednesday,19,5,6,1
2014-05-07 09:27:00,2:27:16,2:25:55,3.138,7.471,Level 2,J1772,0.938,30308,Customer,2.07,30097,223923.0,Wednesday,19,5,9,1
2014-05-06 09:37:00,3:48:20,3:18:10,3.412,8.124,Level 2,J1772,1.02,30308,Customer,3.22,30097,223923.0,Tuesday,19,5,9,1
2014-05-06 08:52:00,4:31:56,3:36:15,4.715,11.225,Level 2,J1772,1.409,30308,Plug Out at Vehicle,3.84,30345,183185.0,Tuesday,19,5,8,1
2014-05-06 07:36:00,5:12:40,4:20:55,7.093,16.887999999999998,Level 2,J1772,2.119,30308,Plug Out at Vehicle,4.42,30622,217113.0,Tuesday,19,5,7,1
2014-05-06 09:25:00,2:53:04,2:51:50,3.633,8.649,Level 2,J1772,1.085,30308,Plug Out at Vehicle,2.44,0,0.0,Tuesday,19,5,9,1
2014-05-05 10:28:00,5:34:48,3:20:19,4.569,10.879000000000001,Level 2,J1772,1.365,30308,Customer,4.73,30345,183185.0,Monday,19,5,10,1
2014-05-05 10:58:00,2:42:42,2:41:20,4.154,9.892000000000001,Level 2,J1772,1.2409999999999999,30308,Customer,2.29,30097,223923.0,Monday,19,5,10,1
2014-05-05 07:24:00,5:39:15,3:54:15,7.432,17.695,Level 2,J1772,2.221,30308,Plug Out at Vehicle,4.79,30622,217113.0,Monday,19,5,7,1
2014-05-05 09:13:00,2:53:36,2:34:00,3.7969999999999997,9.04,Level 2,J1772,1.135,30308,Plug Out at Vehicle,2.45,0,0.0,Monday,19,5,9,1
2014-05-03 09:39:00,3:00:07,2:50:40,4.16,9.904,Level 2,J1772,1.2429999999999999,30308,Customer,2.54,30097,223923.0,Saturday,18,5,9,1
2014-05-02 09:02:00,5:36:42,3:41:11,4.01,9.547,Level 2,J1772,1.198,30308,Customer,4.76,0,0.0,Friday,18,5,9,1
2014-05-02 09:23:00,3:52:06,3:33:25,5.647,13.445,Level 2,J1772,1.6869999999999998,30308,Customer,3.27,30097,223923.0,Friday,18,5,9,1
2014-05-02 06:37:00,4:47:22,4:46:21,6.654,15.844000000000001,Level 2,J1772,1.9880000000000002,30308,Plug Out at Vehicle,4.06,30114,235945.0,Friday,18,5,6,1
2014-05-01 09:05:00,6:58:30,5:36:50,7.531000000000001,17.93,Level 2,J1772,2.25,30308,Plug Out at Vehicle,5.92,30622,217113.0,Thursday,18,5,9,1
2014-05-01 09:17:00,5:51:26,2:28:35,3.975,9.463,Level 2,J1772,1.188,30308,Customer,4.97,0,0.0,Thursday,18,5,9,1
2014-05-01 09:41:00,3:37:15,3:35:55,4.559,10.855,Level 2,J1772,1.3619999999999999,30308,Customer,3.06,30097,223923.0,Thursday,18,5,9,1
2014-05-01 07:07:00,1:57:00,1:55:49,2.909,6.925,Level 2,J1772,0.8690000000000001,30308,Plug Out at Vehicle,1.64,30114,235945.0,Thursday,18,5,7,1
2014-04-30 09:30:00,2:24:29,2:23:15,5.229,12.450999999999999,Level 2,J1772,1.5630000000000002,30308,Customer,2.03,30097,223923.0,Wednesday,18,4,9,1
2014-04-30 07:33:00,4:31:46,4:06:21,6.917000000000001,16.47,Level 2,J1772,2.0669999999999997,30308,Plug Out at Vehicle,3.84,30622,217113.0,Wednesday,18,4,7,1
2014-04-30 09:32:00,1:57:26,1:10:50,1.21,2.8810000000000002,Level 2,J1772,0.36200000000000004,30308,Customer,1.65,30308,209813.0,Wednesday,18,4,9,1
2014-04-29 17:48:00,3:14:39,3:13:30,5.83,13.882,Level 2,J1772,1.742,30308,Plug Out at Vehicle,2.74,30360,200169.0,Tuesday,18,4,17,1
2014-04-29 12:13:00,3:34:22,3:33:15,7.6,18.096,Level 2,J1772,2.271,30308,Plug Out at Vehicle,3.02,30622,217113.0,Tuesday,18,4,12,1
2014-04-29 09:19:00,2:34:30,2:16:37,3.4210000000000003,8.145,Level 2,J1772,1.022,30308,Customer,2.18,30097,223923.0,Tuesday,18,4,9,1
2014-04-28 13:00:00,3:04:59,2:11:10,2.745,6.5360000000000005,Level 2,J1772,0.82,30308,Plug Out at Vehicle,2.61,30506,211289.0,Monday,18,4,13,1
2014-04-28 08:38:00,3:39:04,2:05:14,2.948,7.02,Level 2,J1772,0.8809999999999999,30308,Plug Out at Vehicle,3.09,30622,217113.0,Monday,18,4,8,1
2014-04-27 10:50:00,1:27:40,1:26:58,3.35,7.976,Level 2,J1772,1.001,30308,CPS Server,1.24,30096,206351.0,Sunday,17,4,10,1
2014-04-26 12:08:00,2:02:56,2:00:20,4.85,11.547,Level 2,J1772,1.449,30308,Plug Out at Vehicle,1.73,30022,234405.0,Saturday,17,4,12,1
2014-04-26 09:09:00,2:40:00,2:35:59,3.924,9.344,Level 2,J1772,1.173,30308,Plug Out at Vehicle,2.25,30097,223923.0,Saturday,17,4,9,1
2014-04-25 11:53:00,5:50:25,4:25:41,8.529,20.307000000000002,Level 2,J1772,2.549,30308,Plug Out at Vehicle,4.95,30039,218997.0,Friday,17,4,11,1
2014-04-25 15:37:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30506,211289.0,Friday,17,4,15,1
2014-04-25 09:23:00,2:36:13,2:23:30,3.6919999999999997,8.79,Level 2,J1772,1.103,30308,Customer,2.2,30097,223923.0,Friday,17,4,9,1
2014-04-25 06:53:00,1:11:17,1:10:04,2.758,6.566,Level 2,J1772,0.8240000000000001,30308,Plug Out at Vehicle,1.0,30041,232879.0,Friday,17,4,6,1
2014-04-24 17:17:00,3:45:53,3:44:25,5.436,12.944,Level 2,J1772,1.624,30308,Plug Out at Vehicle,3.19,30360,200169.0,Thursday,17,4,17,1
2014-04-24 17:11:00,1:16:29,1:15:24,1.714,4.08,Level 2,J1772,0.512,30308,Customer,1.07,30097,223923.0,Thursday,17,4,17,1
2014-04-24 08:56:00,4:05:33,2:38:10,4.308,10.257,Level 2,J1772,1.287,30308,Customer,3.47,0,0.0,Thursday,17,4,8,1
2014-04-24 10:14:00,1:51:29,1:50:15,2.895,6.893,Level 2,J1772,0.865,30308,Plug Out at Vehicle,1.57,30075,206089.0,Thursday,17,4,10,1
2014-04-24 06:51:00,1:29:07,1:27:59,3.478,8.281,Level 2,J1772,1.0390000000000001,30308,Plug Out at Vehicle,1.25,30041,232879.0,Thursday,17,4,6,1
2014-04-23 10:43:00,0:55:27,0:54:09,2.18,5.19,Level 2,J1772,0.6509999999999999,30308,Plug Out at Vehicle,0.0,0,0.0,Wednesday,17,4,10,1
2014-04-23 10:41:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,0,1776.0,Wednesday,17,4,10,1
2014-04-23 07:05:00,1:29:01,1:27:54,3.4419999999999997,8.195,Level 2,J1772,1.028,30308,Plug Out at Vehicle,1.25,30041,232879.0,Wednesday,17,4,7,1
2014-04-22 17:36:00,3:02:45,3:01:29,6.16,14.667,Level 2,J1772,1.841,30308,Plug Out at Vehicle,2.58,30360,200169.0,Tuesday,17,4,17,1
2014-04-22 10:30:00,5:22:30,4:59:10,5.524,13.151,Level 2,J1772,1.65,30308,Plug Out at Vehicle,4.56,30068,233219.0,Tuesday,17,4,10,1
2014-04-22 12:32:00,2:53:59,2:52:35,3.799,9.046,Level 2,J1772,1.135,30308,Plug Out at Vehicle,2.45,310062,216957.0,Tuesday,17,4,12,1
2014-04-22 08:33:00,4:50:55,3:52:10,7.381,17.574,Level 2,J1772,2.206,30308,Plug Out at Vehicle,4.11,30622,217113.0,Tuesday,17,4,8,1
2014-04-22 09:33:00,2:47:15,2:46:05,3.715,8.846,Level 2,J1772,1.11,30308,Customer,2.36,30097,223923.0,Tuesday,17,4,9,1
2014-04-22 07:10:00,1:44:29,1:26:39,1.5490000000000002,3.6889999999999996,Level 2,J1772,0.46299999999999997,30308,Customer,1.47,30308,209813.0,Tuesday,17,4,7,1
2014-04-22 07:03:00,1:34:48,1:33:40,2.1390000000000002,5.092,Level 2,J1772,0.639,30308,Plug Out at Vehicle,1.33,30041,232879.0,Tuesday,17,4,7,1
2014-04-07 08:10:00,4:36:35,4:03:31,7.662999999999999,18.245,Level 2,J1772,2.29,30308,Plug Out at Vehicle,3.83,30622,217113.0,Monday,15,4,8,1
2014-04-21 10:29:00,3:09:08,3:07:59,3.9219999999999997,9.338,Level 2,J1772,1.172,30308,Plug Out at Vehicle,2.67,30542,178553.0,Monday,17,4,10,1
2014-04-21 08:07:00,4:16:59,3:48:00,7.292000000000001,17.363,Level 2,J1772,2.1790000000000003,30308,Plug Out at Vehicle,3.63,30622,217113.0,Monday,17,4,8,1
2014-04-21 07:15:00,1:32:54,1:31:45,2.628,6.257000000000001,Level 2,J1772,0.785,30308,Customer,1.3,30075,206089.0,Monday,17,4,7,1
2014-04-19 09:35:00,1:09:54,1:09:53,2.74,6.525,Level 2,J1772,0.8190000000000001,30308,CPS Server,0.99,30096,206351.0,Saturday,16,4,9,1
2014-04-19 11:04:00,0:32:42,0:31:30,0.653,1.556,Level 2,J1772,0.195,30308,Plug Out at Vehicle,0.45,30542,178553.0,Saturday,16,4,11,1
2014-04-18 17:09:00,1:37:59,1:36:44,2.015,4.797,Level 2,J1772,0.602,30308,Plug Out at Vehicle,1.37,30126,200777.0,Friday,16,4,17,1
2014-04-18 09:10:00,2:58:51,2:41:01,3.845,9.154,Level 2,J1772,1.149,30308,Customer,2.52,30097,223923.0,Friday,16,4,9,1
2014-04-17 17:30:00,3:37:10,3:35:55,7.4,17.62,Level 2,J1772,2.211,30308,Customer,3.06,30360,200169.0,Thursday,16,4,17,1
2014-04-17 12:15:00,4:17:43,3:24:09,4.999,11.902999999999999,Level 2,J1772,1.494,30308,Plug Out at Vehicle,3.64,30622,217113.0,Thursday,16,4,12,1
2014-04-17 12:08:00,1:16:34,1:15:25,2.9739999999999998,7.082000000000001,Level 2,J1772,0.889,30308,Customer,1.07,30345,222161.0,Thursday,16,4,12,1
2014-04-17 09:20:00,4:00:20,2:26:09,3.553,8.459,Level 2,J1772,1.062,30308,Customer,3.39,30097,223923.0,Thursday,16,4,9,1
2014-04-16 15:29:00,7:08:39,3:39:51,6.52,15.524000000000001,Level 2,J1772,1.9480000000000002,30308,Plug Out at Vehicle,6.06,0,0.0,Wednesday,16,4,15,1
2014-04-16 09:52:00,6:52:49,6:51:30,8.261000000000001,19.669,Level 2,J1772,2.468,30308,Plug Out at Vehicle,5.83,30622,217113.0,Wednesday,16,4,9,1
2014-04-16 08:38:00,7:21:30,6:23:51,7.345,17.489,Level 2,J1772,2.195,30308,Plug Out at Vehicle,6.24,30022,181217.0,Wednesday,16,4,8,1
2014-04-16 11:18:00,2:28:44,2:17:55,4.849,11.545,Level 2,J1772,1.449,30308,Customer,2.01,0,0.0,Wednesday,16,4,11,1
2014-04-16 09:17:00,2:35:50,2:34:40,3.6710000000000003,8.74,Level 2,J1772,1.097,30308,Customer,2.19,30097,223923.0,Wednesday,16,4,9,1
2014-04-15 16:51:00,5:31:55,5:30:56,7.789,18.545,Level 2,J1772,2.327,30308,Plug Out at Vehicle,4.69,30622,226517.0,Tuesday,16,4,16,1
2014-04-15 17:27:00,3:49:50,3:48:30,4.255,10.13,Level 2,J1772,1.271,30308,Plug Out at Vehicle,3.24,30360,200169.0,Tuesday,16,4,17,1
2014-04-15 09:42:00,8:36:21,2:20:30,3.339,7.95,Level 2,J1772,0.998,30308,Customer,7.3,30097,223923.0,Tuesday,16,4,9,1
2014-04-15 11:36:00,5:16:22,4:49:04,5.599,13.33,Level 2,J1772,1.673,30308,Plug Out at Vehicle,4.45,30622,217113.0,Tuesday,16,4,11,1
2014-04-15 10:21:00,3:55:28,3:09:19,3.315,7.894,Level 2,J1772,0.991,30308,Plug Out at Vehicle,3.32,30022,181217.0,Tuesday,16,4,10,1
2014-04-15 12:56:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Customer,0.0,0,0.0,Tuesday,16,4,12,1
2014-04-15 12:55:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Customer,0.0,0,0.0,Tuesday,16,4,12,1
2014-04-15 08:48:00,2:49:35,2:48:14,3.282,7.814,Level 2,J1772,0.981,30308,Plug Out at Vehicle,2.39,0,0.0,Tuesday,16,4,8,1
2014-04-14 11:09:00,0:57:12,0:55:59,1.1740000000000002,2.7960000000000003,Level 2,J1772,0.35100000000000003,30308,Plug Out at Vehicle,0.8,30005-3767,8027.0,Monday,16,4,11,1
2014-04-13 12:36:00,1:13:15,1:12:15,2.85,6.787000000000001,Level 2,J1772,0.852,30308,Plug Out at Vehicle,1.02,30622,226517.0,Sunday,15,4,12,1
2014-04-12 15:45:00,6:53:33,2:20:47,3.534,8.414,Level 2,J1772,1.056,30308,Plug Out at Vehicle,5.85,0,0.0,Saturday,15,4,15,1
2014-04-11 18:11:00,5:18:00,3:32:44,6.207999999999999,14.780999999999999,Level 2,J1772,1.855,30308,Plug Out at Vehicle,4.49,30622,226517.0,Friday,15,4,18,1
2014-04-11 15:27:00,1:08:00,1:06:50,2.633,6.27,Level 2,J1772,0.787,30308,Plug Out at Vehicle,0.95,30022,221947.0,Friday,15,4,15,1
2014-04-11 08:58:00,3:44:39,2:55:55,4.757,11.325999999999999,Level 2,J1772,1.421,30308,Customer,3.17,30097,223923.0,Friday,15,4,8,1
2014-04-11 07:04:00,4:25:17,3:42:51,7.077000000000001,16.85,Level 2,J1772,2.115,30308,Plug Out at Vehicle,3.74,30622,217113.0,Friday,15,4,7,1
2014-04-10 17:56:00,3:07:03,1:20:39,3.196,7.611000000000001,Level 2,J1772,0.955,30308,Plug Out at Vehicle,2.64,30360,200169.0,Thursday,15,4,17,1
2014-04-10 09:25:00,4:02:44,2:46:55,4.251,10.122,Level 2,J1772,1.27,30308,Customer,3.42,30097,223923.0,Thursday,15,4,9,1
2014-04-10 07:04:00,4:35:47,3:51:10,7.354,17.509,Level 2,J1772,2.197,30308,Plug Out at Vehicle,3.89,30622,217113.0,Thursday,15,4,7,1
2014-04-09 11:21:00,4:47:57,4:07:31,4.834,11.509,Level 2,J1772,1.444,30308,Plug Out at Vehicle,4.07,0,0.0,Wednesday,15,4,11,1
2014-04-09 08:58:00,4:55:15,4:23:54,7.194,17.129,Level 2,J1772,2.15,30308,Customer,4.17,30097,223923.0,Wednesday,15,4,8,1
2014-04-09 07:06:00,4:43:32,3:42:59,7.01,16.689,Level 2,J1772,2.095,30308,Plug Out at Vehicle,4.0,30622,217113.0,Wednesday,15,4,7,1
2014-04-08 18:49:00,4:38:21,3:46:54,6.648,15.83,Level 2,J1772,1.9869999999999999,30308,Plug Out at Vehicle,3.93,30622,217113.0,Tuesday,15,4,18,1
2014-04-08 17:51:00,3:14:00,3:12:45,5.5120000000000005,13.124,Level 2,J1772,1.6469999999999998,30308,Plug Out at Vehicle,2.73,30360,200169.0,Tuesday,15,4,17,1
2014-04-08 11:50:00,4:39:05,4:38:00,7.528,17.924,Level 2,J1772,2.249,30308,Plug Out at Vehicle,3.94,30622,217113.0,Tuesday,15,4,11,1
2014-04-08 08:40:00,6:36:40,2:31:46,4.109,9.783,Level 2,J1772,1.228,30308,Customer,5.61,0,0.0,Tuesday,15,4,8,1
2014-04-08 09:17:00,2:51:15,2:30:39,3.66,8.715,Level 2,J1772,1.094,30308,Customer,2.41,30097,223923.0,Tuesday,15,4,9,1
2014-04-07 13:08:00,3:25:06,3:23:40,5.51,13.118,Level 2,J1772,1.646,30308,Plug Out at Vehicle,2.89,30039,218997.0,Monday,15,4,13,1
2014-04-07 08:57:00,6:18:28,2:41:30,4.08,9.714,Level 2,J1772,1.219,30308,Customer,5.35,0,0.0,Monday,15,4,8,1
2014-04-07 13:04:00,1:03:41,1:02:34,1.411,3.36,Level 2,J1772,0.42200000000000004,30308,Customer,0.89,30097,223923.0,Monday,15,4,13,1
2014-04-06 13:48:00,5:35:16,2:43:44,4.321000000000001,10.287,Level 2,J1772,1.291,30308,Plug Out at Vehicle,4.74,30360,200169.0,Sunday,14,4,13,1
2014-04-04 16:41:00,2:45:37,2:44:15,6.023,14.341,Level 2,J1772,1.8,30308,Plug Out at Vehicle,2.33,30622,217113.0,Friday,14,4,16,1
2014-04-04 13:04:00,4:02:23,4:01:10,5.818,13.853,Level 2,J1772,1.739,30308,Plug Out at Vehicle,3.42,0,0.0,Friday,14,4,13,1
2014-04-04 09:13:00,4:33:07,2:25:03,4.056,9.657,Level 2,J1772,1.212,30308,Plug Out at Vehicle,3.86,0,0.0,Friday,14,4,9,1
2014-04-04 09:09:00,2:52:43,1:42:49,1.815,4.322,Level 2,J1772,0.542,30308,Customer,2.43,30308,209813.0,Friday,14,4,9,1
2014-04-04 08:51:00,2:30:56,2:29:45,3.5260000000000002,8.396,Level 2,J1772,1.054,30308,Customer,2.12,30097,223923.0,Friday,14,4,8,1
2014-04-03 21:04:00,1:59:12,1:57:54,2.905,6.917000000000001,Level 2,J1772,0.868,30308,Plug Out at Vehicle,1.67,30328,228051.0,Thursday,14,4,21,1
2014-04-03 17:46:00,3:16:06,1:13:19,2.8789999999999996,6.856,Level 2,J1772,0.86,30308,Plug Out at Vehicle,2.77,30360,200169.0,Thursday,14,4,17,1
2014-04-03 21:01:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Customer,0.0,30328,228051.0,Thursday,14,4,21,1
2014-04-03 09:40:00,5:08:50,4:08:45,7.515,17.892,Level 2,J1772,2.245,30308,Plug Out at Vehicle,4.36,30097,223923.0,Thursday,14,4,9,1
2014-04-03 10:16:00,3:00:10,2:59:00,5.2,12.380999999999998,Level 2,J1772,1.554,30308,Plug Out at Vehicle,0.0,0,0.0,Thursday,14,4,10,1
2014-04-03 10:35:00,1:41:55,1:40:23,2.1590000000000003,5.141,Level 2,J1772,0.645,30308,Customer,1.43,30345,183185.0,Thursday,14,4,10,1
2014-04-02 16:43:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30084,222833.0,Wednesday,14,4,16,1
2014-04-02 13:29:00,3:14:23,3:12:50,6.774,16.128,Level 2,J1772,2.024,30308,Plug Out at Vehicle,2.74,30084,222833.0,Wednesday,14,4,13,1
2014-04-02 09:24:00,6:04:27,4:33:06,4.492,10.696,Level 2,J1772,1.3419999999999999,30308,Customer,5.15,30097,223923.0,Wednesday,14,4,9,1
2014-04-02 09:03:00,4:14:01,2:41:41,3.783,9.008,Level 2,J1772,1.13,30308,Customer,3.59,0,0.0,Wednesday,14,4,9,1
2014-04-02 07:41:00,4:44:41,4:43:40,7.428999999999999,17.687,Level 2,J1772,2.22,30308,Plug Out at Vehicle,4.02,30622,217113.0,Wednesday,14,4,7,1
2014-04-02 10:01:00,1:14:28,1:12:43,1.444,3.437,Level 2,J1772,0.431,30308,Plug Out at Vehicle,1.04,30341,214021.0,Wednesday,14,4,10,1
2014-04-01 14:37:00,6:26:19,1:42:20,2.187,5.207000000000001,Level 2,J1772,0.653,30308,Plug Out at Vehicle,5.46,30360,200169.0,Tuesday,14,4,14,1
2014-04-01 17:55:00,0:57:08,0:57:00,2.252,5.361000000000001,Level 2,J1772,0.6729999999999999,30308,CPS Server,0.81,30096,206351.0,Tuesday,14,4,17,1
2014-04-01 07:49:00,4:25:21,4:22:36,7.199,17.14,Level 2,J1772,2.151,30308,Plug Out at Vehicle,3.74,30622,217113.0,Tuesday,14,4,7,1
2014-04-01 09:53:00,2:18:35,2:17:05,2.978,7.09,Level 2,J1772,0.89,30308,Customer,1.95,30345,183185.0,Tuesday,14,4,9,1
2014-04-01 09:21:00,2:50:47,2:49:30,3.944,9.39,Level 2,J1772,1.178,30308,Plug Out at Vehicle,2.41,30097,223923.0,Tuesday,14,4,9,1
2014-04-01 09:36:00,2:31:49,2:30:30,1.2890000000000001,3.07,Level 2,J1772,0.385,30308,Customer,2.14,30308,209813.0,Tuesday,14,4,9,1
2014-03-31 18:29:00,3:10:27,3:09:15,6.997999999999999,16.660999999999998,Level 2,J1772,2.0909999999999997,30308,Plug Out at Vehicle,2.68,30024,211071.0,Monday,14,3,18,1
2014-03-31 08:56:00,5:37:40,4:37:11,8.058,19.186,Level 2,J1772,2.408,30308,Plug Out at Vehicle,4.77,30622,217113.0,Monday,14,3,8,1
2014-03-31 09:18:00,2:36:03,2:35:00,3.8539999999999996,9.176,Level 2,J1772,1.1520000000000001,30308,Plug Out at Vehicle,2.2,30097,223923.0,Monday,14,3,9,1
2014-03-31 10:52:00,0:28:35,0:27:15,0.5820000000000001,1.385,Level 2,J1772,0.174,30308,Plug Out at Vehicle,0.39,30110,222365.0,Monday,14,3,10,1
2014-03-31 07:24:00,1:47:17,1:46:08,3.455,8.226,Level 2,J1772,1.032,30308,Plug Out at Vehicle,1.51,30075,206089.0,Monday,14,3,7,1
2014-03-30 20:06:00,1:58:07,1:56:56,4.5889999999999995,10.927,Level 2,J1772,1.371,30308,Customer,1.66,30622,217113.0,Sunday,13,3,20,1
2014-03-28 12:32:00,2:15:42,2:15:34,3.947,9.399,Level 2,J1772,1.18,30308,CPS Server,1.92,30097,223923.0,Friday,13,3,12,1
2014-03-28 07:46:00,5:09:43,3:50:29,7.2379999999999995,17.232,Level 2,J1772,2.1630000000000003,30308,Plug Out at Vehicle,4.37,30622,217113.0,Friday,13,3,7,1
2014-03-28 09:47:00,1:58:22,1:57:14,1.74,4.144,Level 2,J1772,0.52,30308,Customer,1.66,30308,209813.0,Friday,13,3,9,1
2014-03-27 17:55:00,3:07:46,3:06:39,7.099,16.902,Level 2,J1772,2.121,30308,Plug Out at Vehicle,2.65,30360,200169.0,Thursday,13,3,17,1
2014-03-27 12:50:00,3:54:45,3:53:45,7.706,18.348,Level 2,J1772,2.303,30308,Plug Out at Vehicle,3.31,30622,217113.0,Thursday,13,3,12,1
2014-03-27 13:17:00,0:58:21,0:56:59,1.2429999999999999,2.9589999999999996,Level 2,J1772,0.371,30308,Plug Out at Vehicle,0.81,0,0.0,Thursday,13,3,13,1
2014-03-27 11:47:00,2:23:19,2:20:20,4.157,9.898,Level 2,J1772,1.242,30308,Plug Out at Vehicle,0.0,0,0.0,Thursday,13,3,11,1
2014-03-27 10:08:00,3:00:01,2:18:09,3.0189999999999997,7.187,Level 2,J1772,0.902,30308,Plug Out at Vehicle,2.54,30075,206089.0,Thursday,13,3,10,1
2014-03-26 17:28:00,0:03:22,0:02:10,0.064,0.153,Level 2,J1772,0.019,30308,Customer,0.03,30307,107499.0,Wednesday,13,3,17,1
2014-03-26 07:42:00,7:55:56,5:31:35,8.437000000000001,20.088,Level 2,J1772,2.521,30308,Plug Out at Vehicle,6.73,30622,217113.0,Wednesday,13,3,7,1
2014-03-26 14:18:00,0:28:12,0:26:58,1.078,2.5669999999999997,Level 2,J1772,0.322,30308,Plug Out at Vehicle,0.39,30030,225333.0,Wednesday,13,3,14,1
2014-03-26 09:36:00,3:55:05,3:54:24,4.1530000000000005,9.889,Level 2,J1772,1.2409999999999999,30308,CPS Server,3.33,30097,223923.0,Wednesday,13,3,9,1
2014-03-26 07:50:00,3:10:28,3:09:25,4.356,10.372,Level 2,J1772,1.3019999999999998,30308,Plug Out at Vehicle,2.69,30022,181217.0,Wednesday,13,3,7,1
2014-03-26 09:31:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30097,223923.0,Wednesday,13,3,9,1
2014-03-25 17:37:00,3:30:10,3:17:20,5.199,12.379000000000001,Level 2,J1772,1.554,30308,Plug Out at Vehicle,2.96,30360,200169.0,Tuesday,13,3,17,1
2014-03-25 16:13:00,3:13:45,2:52:25,3.49,8.309,Level 2,J1772,1.043,30308,Plug Out at Vehicle,2.73,30341,214021.0,Tuesday,13,3,16,1
2014-03-25 09:41:00,5:34:46,3:33:29,4.1739999999999995,9.937999999999999,Level 2,J1772,1.247,30308,Plug Out at Vehicle,4.73,30022,181217.0,Tuesday,13,3,9,1
2014-03-24 07:25:00,4:15:04,4:10:31,7.791,18.549,Level 2,J1772,2.3280000000000003,30308,Plug Out at Vehicle,3.6,30622,217113.0,Monday,13,3,7,1
2014-03-24 07:12:00,1:30:59,1:29:49,2.716,6.466,Level 2,J1772,0.812,30308,Customer,1.28,30075,206089.0,Monday,13,3,7,1
2014-03-23 10:47:00,2:01:54,2:00:45,2.995,7.132000000000001,Level 2,J1772,0.895,30308,Plug Out at Vehicle,1.71,30075,206089.0,Sunday,12,3,10,1
2014-03-20 18:31:00,1:31:44,1:30:19,3.636,8.656,Level 2,J1772,1.0859999999999999,30308,Plug Out at Vehicle,1.29,30360,200169.0,Thursday,12,3,18,1
2014-03-20 09:53:00,4:49:36,4:23:45,5.306,12.634,Level 2,J1772,1.5859999999999999,30308,Plug Out at Vehicle,4.09,30024,213561.0,Thursday,12,3,9,1
2014-03-20 09:09:00,4:08:32,3:31:54,3.59,8.548,Level 2,J1772,1.073,30308,Plug Out at Vehicle,3.51,30022,181217.0,Thursday,12,3,9,1
2014-03-20 09:16:00,3:58:50,3:57:35,4.959,11.808,Level 2,J1772,1.482,30308,Plug Out at Vehicle,3.37,30040,83209.0,Thursday,12,3,9,1
2014-03-20 07:17:00,1:56:39,1:52:29,2.271,5.4079999999999995,Level 2,J1772,0.679,30308,Plug Out at Vehicle,1.64,30076,26429.0,Thursday,12,3,7,1
2014-03-19 07:19:00,1:39:20,1:38:14,2.7510000000000003,6.55,Level 2,J1772,0.8220000000000001,30308,Plug Out at Vehicle,1.39,30075,206089.0,Wednesday,12,3,7,1
2014-03-17 13:06:00,4:14:17,4:07:13,5.0089999999999995,11.925999999999998,Level 2,J1772,1.4969999999999999,30308,Plug Out at Vehicle,3.59,30542,178553.0,Monday,12,3,13,1
2014-03-17 14:50:00,2:18:19,2:17:04,5.242999999999999,12.482999999999999,Level 2,J1772,1.567,30308,Plug Out at Vehicle,1.95,30338,207159.0,Monday,12,3,14,1
2014-03-14 13:46:00,2:44:28,2:43:19,2.588,6.162000000000001,Level 2,J1772,0.773,30308,Customer,2.32,30308,209813.0,Friday,11,3,13,1
2014-03-13 17:40:00,3:28:55,3:27:52,6.551,15.597999999999999,Level 2,J1772,1.9580000000000002,30308,Plug Out at Vehicle,2.95,30360,200169.0,Thursday,11,3,17,1
2014-03-13 12:23:00,3:07:12,2:55:54,3.9339999999999997,9.368,Level 2,J1772,1.176,30308,CPS Server,2.64,30215,220729.0,Thursday,11,3,12,1
2014-03-13 12:20:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30215,220729.0,Thursday,11,3,12,1
2014-03-13 12:08:00,0:00:00,0:00:00,0.0,0.0,Level 2,J1772,0.0,30308,Timeout,0.0,30215,220729.0,Thursday,11,3,12,1
